===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
1321,,1321,2020-10-13 10:30:00,80.67,80.67,79.98,80.44,16963100.0,0.0,TestStrategy,1321,737711.4375,Broker,1321,836687.0816507197,1005611.0816507197,BuySell,1321,,,Trades - Net Profit/Loss,1321,,,DrawDown,1321,2.8618982816226457,6.026412238457193
1322,,1322,2020-10-13 11:30:00,80.44,81.21000000000001,80.3,81.2,11154400.0,0.0,TestStrategy,1322,737711.4791666666,Broker,1322,836687.0816507197,1007207.0816507197,BuySell,1322,,,Trades - Net Profit/Loss,1322,,,DrawDown,1322,2.707730916951163,6.026412238457193
1323,,1323,2020-10-13 14:00:00,81.21000000000001,81.84,81.21000000000001,81.68000000000002,17473800.0,0.0,TestStrategy,1323,737711.5833333334,Broker,1323,836687.0816507197,1008215.0816507197,BuySell,1323,,,Trades - Net Profit/Loss,1323,,,DrawDown,1323,2.6103620550533853,6.026412238457193
1324,,1324,2020-10-13 15:00:00,81.68000000000002,81.68000000000002,81.37,81.37999999999998,10851600.0,0.0,TestStrategy,1324,737711.625,Broker,1324,836687.0816507197,1007585.0816507197,BuySell,1324,,,Trades - Net Profit/Loss,1324,,,DrawDown,1324,2.6712175937394966,6.026412238457193
1325,,1325,2020-10-14 10:30:00,81.5,81.5,80.52,80.92,18144800.0,0.0,TestStrategy,1325,737712.4375,Broker,1325,836687.0816507197,1006619.0816507197,BuySell,1325,,,Trades - Net Profit/Loss,1325,,,DrawDown,1325,2.7645294197248673,6.026412238457193
1326,,1326,2020-10-14 11:30:00,80.91,81.46000000000001,80.91,81.41,11756800.0,0.0,TestStrategy,1326,737712.4791666666,Broker,1326,836687.0816507197,1007648.0816507197,BuySell,1326,,,Trades - Net Profit/Loss,1326,,,DrawDown,1326,2.6651320398708855,6.026412238457193
1327,,1327,2020-10-14 14:00:00,81.41,81.42,80.93,81.28999999999999,9841600.0,0.0,TestStrategy,1327,737712.5833333334,Broker,1327,836687.0816507197,1007396.0816507197,BuySell,1327,,,Trades - Net Profit/Loss,1327,,,DrawDown,1327,2.68947425534533,6.026412238457193
1328,,1328,2020-10-14 15:00:00,81.31,81.42,81.09999999999998,81.37999999999998,10296000.0,0.0,TestStrategy,1328,737712.625,Broker,1328,836687.0816507197,1007585.0816507197,BuySell,1328,,,Trades - Net Profit/Loss,1328,,,DrawDown,1328,2.6712175937394966,6.026412238457193
1329,,1329,2020-10-15 10:30:00,81.40000000000002,82.85,81.35000000000001,82.42,30226100.0,0.0,TestStrategy,1329,737713.4375,Broker,1329,836687.0816507197,1009769.0816507197,BuySell,1329,,,Trades - Net Profit/Loss,1329,,,DrawDown,1329,2.4602517262943104,6.026412238457193
1330,,1330,2020-10-15 11:30:00,82.41000000000001,82.49,81.60000000000001,82.06,8736000.0,0.0,TestStrategy,1330,737713.4791666666,Broker,1330,836687.0816507197,1009013.0816507197,BuySell,1330,,,Trades - Net Profit/Loss,1330,,,DrawDown,1330,2.533278372717644,6.026412238457193
1331,,1331,2020-10-15 14:00:00,82.06,82.35,81.67,81.95,8399200.0,0.0,TestStrategy,1331,737713.5833333334,Broker,1331,836687.0816507197,1008782.0816507197,BuySell,1331,,,Trades - Net Profit/Loss,1331,,,DrawDown,1331,2.555592070235885,6.026412238457193
1332,,1332,2020-10-15 15:00:00,81.94,81.94,81.40000000000002,81.40000000000002,8140500.0,0.0,TestStrategy,1332,737713.625,Broker,1332,836687.0816507197,1007627.0816507197,BuySell,1332,,,Trades - Net Profit/Loss,1332,,,DrawDown,1332,2.667160557827089,6.026412238457193
1333,,1333,2020-10-16 10:30:00,81.8,82.47,81.57,82.30000000000001,18128100.0,0.0,TestStrategy,1333,737714.4375,Broker,1333,836687.0816507197,1009517.0816507197,BuySell,1333,,,Trades - Net Profit/Loss,1333,,,DrawDown,1333,2.484593941768755,6.026412238457193
1334,,1334,2020-10-16 11:30:00,82.28,82.89,81.51,81.8,24904500.0,0.0,TestStrategy,1334,737714.4791666666,Broker,1334,836687.0816507197,1008467.0816507197,BuySell,1334,,,Trades - Net Profit/Loss,1334,,,DrawDown,1334,2.5860198395789404,6.026412238457193
1335,,1335,2020-10-16 14:00:00,81.78,82.41000000000001,81.7,82.1,9530100.0,0.0,TestStrategy,1335,737714.5833333334,Broker,1335,836687.0816507197,1009097.0816507197,BuySell,1335,,,Trades - Net Profit/Loss,1335,,,DrawDown,1335,2.525164300892829,6.026412238457193
1336,,1336,2020-10-16 15:00:00,82.1,82.15,81.81,82.0,8140700.0,0.0,TestStrategy,1336,737714.625,Broker,1336,836687.0816507197,1008887.0816507197,BuySell,1336,,,Trades - Net Profit/Loss,1336,,,DrawDown,1336,2.545449480454866,6.026412238457193
1337,,1337,2020-10-19 10:30:00,82.67,84.38,82.64,83.52999999999999,57212900.0,0.0,TestStrategy,1337,737717.4375,Broker,1337,836687.0816507197,1012100.0816507197,BuySell,1337,,,Trades - Net Profit/Loss,1337,,,DrawDown,1337,2.2350862331556978,6.026412238457193
1338,,1338,2020-10-19 11:30:00,83.54,83.58,82.53,82.53,10798700.0,0.0,TestStrategy,1338,737717.4791666666,Broker,1338,836687.0816507197,1010000.0816507197,BuySell,1338,,,Trades - Net Profit/Loss,1338,,,DrawDown,1338,2.4379380287760695,6.026412238457193
1339,,1339,2020-10-19 14:00:00,82.52,82.81,81.92,82.46,11770000.0,0.0,TestStrategy,1339,737717.5833333334,Broker,1339,836687.0816507197,1009853.0816507197,BuySell,1339,,,Trades - Net Profit/Loss,1339,,,DrawDown,1339,2.4521376544694955,6.026412238457193
1340,,1340,2020-10-19 15:00:00,82.46,82.54,81.83,81.85,11960800.0,0.0,TestStrategy,1340,737717.625,Broker,1340,836687.0816507197,1008572.0816507197,BuySell,1340,,,Trades - Net Profit/Loss,1340,,,DrawDown,1340,2.575877249797922,6.026412238457193
1341,,1341,2020-10-20 10:30:00,81.75,81.99,81.22,81.53,16007400.0,0.0,TestStrategy,1341,737718.4375,Broker,1341,836687.0816507197,1007900.0816507197,BuySell,1341,,,Trades - Net Profit/Loss,1341,,,DrawDown,1341,2.6407898243964407,6.026412238457193
1342,,1342,2020-10-20 11:30:00,81.58,81.58,81.11,81.25,7762700.0,0.0,TestStrategy,1342,737718.4791666666,Broker,1342,836687.0816507197,1007312.0816507197,BuySell,1342,,,Trades - Net Profit/Loss,1342,,,DrawDown,1342,2.697588327170145,6.026412238457193
1343,,1343,2020-10-20 14:00:00,81.26000000000002,81.60000000000001,81.17999999999999,81.37999999999998,7436100.0,0.0,TestStrategy,1343,737718.5833333334,Broker,1343,836687.0816507197,1007585.0816507197,BuySell,1343,,,Trades - Net Profit/Loss,1343,,,DrawDown,1343,2.6712175937394966,6.026412238457193
1344,,1344,2020-10-20 15:00:00,81.37,81.39,81.14,81.23,10111700.0,0.0,TestStrategy,1344,737718.625,Broker,1344,836687.0816507197,1007270.0816507197,BuySell,1344,,,Trades - Net Profit/Loss,1344,,,DrawDown,1344,2.701645363082552,6.026412238457193
1345,,1345,2020-10-21 10:30:00,81.75,82.49,81.3,81.78,17708800.0,0.0,TestStrategy,1345,737719.4375,Broker,1345,836687.0816507197,1008425.0816507197,BuySell,1345,,,Trades - Net Profit/Loss,1345,,,DrawDown,1345,2.590076875491348,6.026412238457193
1346,,1346,2020-10-21 11:30:00,81.78,82.2,81.76,82.09,7658500.0,0.0,TestStrategy,1346,737719.4791666666,Broker,1346,836687.0816507197,1009076.0816507197,BuySell,1346,,,Trades - Net Profit/Loss,1346,,,DrawDown,1346,2.527192818849033,6.026412238457193
1347,,1347,2020-10-21 14:00:00,82.09,82.16000000000001,81.65,82.04,7108600.0,0.0,TestStrategy,1347,737719.5833333334,Broker,1347,836687.0816507197,1008971.0816507197,BuySell,1347,,,Trades - Net Profit/Loss,1347,,,DrawDown,1347,2.5373354086300512,6.026412238457193
1348,,1348,2020-10-21 15:00:00,82.04999999999998,82.57,81.99,82.4,16773600.0,0.0,TestStrategy,1348,737719.625,Broker,1348,836687.0816507197,1009727.0816507197,BuySell,1348,,,Trades - Net Profit/Loss,1348,,,DrawDown,1348,2.4643087622067177,6.026412238457193
1349,,1349,2020-10-22 10:30:00,82.52,82.88,80.28,81.03,25320100.0,0.0,TestStrategy,1349,737720.4375,Broker,1349,836687.0816507197,1006850.0816507197,BuySell,1349,,,Trades - Net Profit/Loss,1349,,,DrawDown,1349,2.7422157222066263,6.026412238457193
1350,,1350,2020-10-22 11:30:00,80.95,81.46000000000001,80.81,81.46000000000001,6113400.0,0.0,TestStrategy,1350,737720.4791666666,Broker,1350,836687.0816507197,1007753.0816507197,BuySell,1350,,,Trades - Net Profit/Loss,1350,,,DrawDown,1350,2.6549894500898668,6.026412238457193
1351,,1351,2020-10-22 14:00:00,81.44,82.25,81.35000000000001,81.99,6608700.0,0.0,TestStrategy,1351,737720.5833333334,Broker,1351,836687.0816507197,1008866.0816507197,BuySell,1351,,,Trades - Net Profit/Loss,1351,,,DrawDown,1351,2.54747799841107,6.026412238457193
1352,,1352,2020-10-22 15:00:00,81.99,82.5,81.96,82.1,8655000.0,0.0,TestStrategy,1352,737720.625,Broker,1352,836687.0816507197,1009097.0816507197,BuySell,1352,,,Trades - Net Profit/Loss,1352,,,DrawDown,1352,2.525164300892829,6.026412238457193
1353,,1353,2020-10-23 10:30:00,82.12,84.57,82.12,84.0,41470900.0,0.0,TestStrategy,1353,737721.4375,Broker,1353,836687.0816507197,1013087.0816507197,BuySell,1353,,,Trades - Net Profit/Loss,1353,,,DrawDown,1353,2.1397458892141232,6.026412238457193
1354,,1354,2020-10-23 11:30:00,83.98,84.81999999999998,83.93,84.54,22535700.0,0.0,TestStrategy,1354,737721.4791666666,Broker,1354,836687.0816507197,1014221.0816507197,BuySell,1354,,,Trades - Net Profit/Loss,1354,,,DrawDown,1354,2.0302059195791227,6.026412238457193
1355,,1355,2020-10-23 14:00:00,84.53,84.6,83.76,83.82,13782300.0,0.0,TestStrategy,1355,737721.5833333334,Broker,1355,836687.0816507197,1012709.0816507197,BuySell,1355,,,Trades - Net Profit/Loss,1355,,,DrawDown,1355,2.1762592124257902,6.026412238457193
1356,,1356,2020-10-23 15:00:00,83.8,84.1,83.48,83.50000000000001,16092100.0,0.0,TestStrategy,1356,737721.625,Broker,1356,836687.0816507197,1012037.0816507197,BuySell,1356,,,Trades - Net Profit/Loss,1356,,,DrawDown,1356,2.2411717870243093,6.026412238457193
1357,,1357,2020-10-26 10:30:00,83.6,84.22,81.2,82.46,33416400.0,0.0,TestStrategy,1357,737724.4375,Broker,1357,836687.0816507197,1009853.0816507197,BuySell,1357,,,Trades - Net Profit/Loss,1357,,,DrawDown,1357,2.4521376544694955,6.026412238457193
1358,,1358,2020-10-26 11:30:00,82.46,82.99999999999999,82.2,82.82,6383700.0,0.0,TestStrategy,1358,737724.4791666666,Broker,1358,836687.0816507197,1010609.0816507197,BuySell,1358,,,Trades - Net Profit/Loss,1358,,,DrawDown,1358,2.3791110080461615,6.026412238457193
1359,,1359,2020-10-26 14:00:00,82.71999999999998,83.18,81.81,81.87,7584900.0,0.0,TestStrategy,1359,737724.5833333334,Broker,1359,836687.0816507197,1008614.0816507197,BuySell,1359,,,Trades - Net Profit/Loss,1359,,,DrawDown,1359,2.5718202138855144,6.026412238457193
1360,,1360,2020-10-26 15:00:00,81.90999999999998,82.4,81.75,82.2,12247800.0,0.0,TestStrategy,1360,737724.625,Broker,1360,836687.0816507197,1009307.0816507197,BuySell,1360,,,Trades - Net Profit/Loss,1360,,,DrawDown,1360,2.504879121330792,6.026412238457193
1361,,1361,2020-10-27 10:30:00,81.78,82.2,81.19,81.2,20808000.0,0.0,TestStrategy,1361,737725.4375,Broker,1361,836687.0816507197,1007207.0816507197,BuySell,1361,,,Trades - Net Profit/Loss,1361,,,DrawDown,1361,2.707730916951163,6.026412238457193
1362,,1362,2020-10-27 11:30:00,81.2,81.81,81.0,81.05,10997000.0,0.0,TestStrategy,1362,737725.4791666666,Broker,1362,836687.0816507197,1006892.0816507197,BuySell,1362,,,Trades - Net Profit/Loss,1362,,,DrawDown,1362,2.738158686294219,6.026412238457193
1363,,1363,2020-10-27 14:00:00,81.05,81.44,81.03,81.2,11141300.0,0.0,TestStrategy,1363,737725.5833333334,Broker,1363,836687.0816507197,1007207.0816507197,BuySell,1363,,,Trades - Net Profit/Loss,1363,,,DrawDown,1363,2.707730916951163,6.026412238457193
1364,,1364,2020-10-27 15:00:00,81.21000000000001,81.96,81.07000000000001,81.07000000000001,12979700.0,0.0,TestStrategy,1364,737725.625,Broker,1364,836687.0816507197,1006934.0816507197,BuySell,1364,,,Trades - Net Profit/Loss,1364,,,DrawDown,1364,2.734101650381812,6.026412238457193
1365,,1365,2020-10-28 10:30:00,80.51,81.02,79.3,79.35,36478700.0,0.0,TestStrategy,1365,737726.4375,Broker,1365,836687.0816507197,1003322.0816507197,BuySell,1365,,,Trades - Net Profit/Loss,1365,,,DrawDown,1365,3.0830067388488507,6.026412238457193
1366,,1366,2020-10-28 11:30:00,79.35,79.63,79.08,79.38,14220800.0,0.0,TestStrategy,1366,737726.4791666666,Broker,1366,836687.0816507197,1003385.0816507197,BuySell,1366,,,Trades - Net Profit/Loss,1366,,,DrawDown,1366,3.0769211849802396,6.026412238457193
1367,,1367,2020-10-28 14:00:00,79.39000000000001,79.75,79.39000000000001,79.75,13670500.0,0.0,TestStrategy,1367,737726.5833333334,Broker,1367,836687.0816507197,1004162.0816507197,BuySell,1367,,,Trades - Net Profit/Loss,1367,,,DrawDown,1367,3.0018660206007017,6.026412238457193
1368,,1368,2020-10-28 15:00:00,79.75,80.0,79.55,79.58,12609800.0,0.0,TestStrategy,1368,737726.625,Broker,1368,836687.0816507197,1003805.0816507197,BuySell,1368,,,Trades - Net Profit/Loss,1368,,,DrawDown,1368,3.036350825856165,6.026412238457193
1369,,1369,2020-10-29 10:30:00,78.08,78.7,78.08,78.17,30565900.0,0.0,TestStrategy,1369,737727.4375,Broker,1369,836687.0816507197,1000844.0816507197,BuySell,1369,,,Trades - Net Profit/Loss,1369,,,DrawDown,1369,3.322371857680889,6.026412238457193
1370,,1370,2020-10-29 11:30:00,78.19,78.87,78.1,78.65,11847200.0,0.0,TestStrategy,1370,737727.4791666666,Broker,1370,836687.0816507197,1001852.0816507197,BuySell,1370,,,Trades - Net Profit/Loss,1370,,,DrawDown,1370,3.2250029957831106,6.026412238457193
1371,,1371,2020-10-29 14:00:00,78.72,79.15,78.5,79.1,11317300.0,0.0,TestStrategy,1371,737727.5833333334,Broker,1371,836687.0816507197,1002797.0816507197,BuySell,1371,,,Trades - Net Profit/Loss,1371,,,DrawDown,1371,3.1337196877539433,6.026412238457193
1372,,1372,2020-10-29 15:00:00,79.11,79.88,78.66,78.66,19025200.0,0.0,TestStrategy,1372,737727.625,Broker,1372,836687.0816507197,1001873.0816507197,BuySell,1372,,,Trades - Net Profit/Loss,1372,,,DrawDown,1372,3.2229744778269067,6.026412238457193
1373,,1373,2020-10-30 10:30:00,78.65,79.44,78.17,78.76,25932500.0,0.0,TestStrategy,1373,737728.4375,Broker,1373,836687.0816507197,1002083.0816507197,BuySell,1373,,,Trades - Net Profit/Loss,1373,,,DrawDown,1373,3.2026892982648696,6.026412238457193
1374,,1374,2020-10-30 11:30:00,78.76,78.89,78.17,78.19,14538900.0,0.0,TestStrategy,1374,737728.4791666666,Broker,1374,836687.0816507197,1000886.0816507197,BuySell,1374,,,Trades - Net Profit/Loss,1374,,,DrawDown,1374,3.3183148217684812,6.026412238457193
1375,,1375,2020-10-30 14:00:00,78.19,78.33,77.88,77.92,16964400.0,0.0,TestStrategy,1375,737728.5833333334,Broker,1375,836687.0816507197,1000319.0816507197,BuySell,1375,,,Trades - Net Profit/Loss,1375,,,DrawDown,1375,3.3730848065859815,6.026412238457193
1376,,1376,2020-10-30 15:00:00,77.92,77.94,77.65,77.83,19024400.0,0.0,TestStrategy,1376,737728.625,Broker,1376,836687.0816507197,1000130.0816507197,BuySell,1376,,,Trades - Net Profit/Loss,1376,,,DrawDown,1376,3.3913414681918153,6.026412238457193
1377,,1377,2020-11-02 10:30:00,78.5,78.78,77.68,77.83,22153300.0,0.0,TestStrategy,1377,737731.4375,Broker,1377,836687.0816507197,1000130.0816507197,BuySell,1377,,,Trades - Net Profit/Loss,1377,,,DrawDown,1377,3.3913414681918153,6.026412238457193
1378,,1378,2020-11-02 11:30:00,77.83,77.88,77.35,77.51,10713700.0,0.0,TestStrategy,1378,737731.4791666666,Broker,1378,836687.0816507197,999458.0816507197,BuySell,1378,,,Trades - Net Profit/Loss,1378,,,DrawDown,1378,3.456254042790334,6.026412238457193
1379,,1379,2020-11-02 14:00:00,77.51,77.57,77.03,77.2,15309400.0,0.0,TestStrategy,1379,737731.5833333334,Broker,1379,836687.0816507197,998807.0816507197,BuySell,1379,,,Trades - Net Profit/Loss,1379,,,DrawDown,1379,3.519138099432649,6.026412238457193
1380,,1380,2020-11-02 15:00:00,77.19,77.23,77.01,77.23,15695900.0,0.0,TestStrategy,1380,737731.625,Broker,1380,836687.0816507197,998870.0816507197,BuySell,1380,,,Trades - Net Profit/Loss,1380,,,DrawDown,1380,3.513052545564038,6.026412238457193
1381,,1381,2020-11-03 10:30:00,77.77,78.49,77.56,78.21,23156100.0,0.0,TestStrategy,1381,737732.4375,Broker,1381,836687.0816507197,1000928.0816507197,BuySell,1381,,,Trades - Net Profit/Loss,1381,,,DrawDown,1381,3.314257785856074,6.026412238457193
1382,,1382,2020-11-03 11:30:00,78.21,79.33,78.21,78.63,17340000.0,0.0,TestStrategy,1382,737732.4791666666,Broker,1382,836687.0816507197,1001810.0816507197,BuySell,1382,,,Trades - Net Profit/Loss,1382,,,DrawDown,1382,3.229060031695518,6.026412238457193
1383,,1383,2020-11-03 14:00:00,78.66,79.1,78.45,79.06,9249200.0,0.0,TestStrategy,1383,737732.5833333334,Broker,1383,836687.0816507197,1002713.0816507197,BuySell,1383,,,Trades - Net Profit/Loss,1383,,,DrawDown,1383,3.141833759578758,6.026412238457193
1384,,1384,2020-11-03 15:00:00,79.06,79.3,78.88,79.16,11798200.0,0.0,TestStrategy,1384,737732.625,Broker,1384,836687.0816507197,1002923.0816507197,BuySell,1384,,,Trades - Net Profit/Loss,1384,,,DrawDown,1384,3.121548580016721,6.026412238457193
1385,,1385,2020-11-04 10:30:00,78.78,79.66,78.62,79.18,16008900.0,0.0,TestStrategy,1385,737733.4375,Broker,1385,836687.0816507197,1002965.0816507197,BuySell,1385,,,Trades - Net Profit/Loss,1385,,,DrawDown,1385,3.117491544104314,6.026412238457193
1386,,1386,2020-11-04 11:30:00,79.17,79.84,78.71,79.21,11766600.0,0.0,TestStrategy,1386,737733.4791666666,Broker,1386,836687.0816507197,1003028.0816507197,BuySell,1386,,,Trades - Net Profit/Loss,1386,,,DrawDown,1386,3.1114059902357023,6.026412238457193
1387,,1387,2020-11-04 14:00:00,79.24,79.8,79.0,79.58,8485200.0,0.0,TestStrategy,1387,737733.5833333334,Broker,1387,836687.0816507197,1003805.0816507197,BuySell,1387,,,Trades - Net Profit/Loss,1387,,,DrawDown,1387,3.036350825856165,6.026412238457193
1388,,1388,2020-11-04 15:00:00,79.57,79.73,79.4,79.50000000000001,7206500.0,0.0,TestStrategy,1388,737733.625,Broker,1388,836687.0816507197,1003637.0816507197,BuySell,1388,,,Trades - Net Profit/Loss,1388,,,DrawDown,1388,3.0525789695057948,6.026412238457193
1389,,1389,2020-11-05 10:30:00,80.35,81.64,80.21,80.54,26915700.0,0.0,TestStrategy,1389,737734.4375,Broker,1389,836687.0816507197,1005821.0816507197,BuySell,1389,,,Trades - Net Profit/Loss,1389,,,DrawDown,1389,2.8416131020606086,6.026412238457193
1390,,1390,2020-11-05 11:30:00,80.55,81.08,80.36999999999999,80.97,7272100.0,0.0,TestStrategy,1390,737734.4791666666,Broker,1390,836687.0816507197,1006724.0816507197,BuySell,1390,,,Trades - Net Profit/Loss,1390,,,DrawDown,1390,2.754386829943849,6.026412238457193
1391,,1391,2020-11-05 14:00:00,80.95,81.15000000000002,80.71,81.03,9194400.0,0.0,TestStrategy,1391,737734.5833333334,Broker,1391,836687.0816507197,1006850.0816507197,BuySell,1391,,,Trades - Net Profit/Loss,1391,,,DrawDown,1391,2.7422157222066263,6.026412238457193
1392,,1392,2020-11-05 15:00:00,80.98,81.05,80.83,80.94,10327400.0,0.0,TestStrategy,1392,737734.625,Broker,1392,836687.0816507197,1006661.0816507197,BuySell,1392,,,Trades - Net Profit/Loss,1392,,,DrawDown,1392,2.76047238381246,6.026412238457193
1393,,1393,2020-11-06 10:30:00,81.09999999999998,81.74000000000001,80.7,81.48999999999998,20195400.0,0.0,TestStrategy,1393,737735.4375,Broker,1393,836687.0816507197,1007816.0816507197,BuySell,1393,,,Trades - Net Profit/Loss,1393,,,DrawDown,1393,2.6489038962212557,6.026412238457193
1394,,1394,2020-11-06 11:30:00,81.48,81.7,81.08,81.08,10236900.0,0.0,TestStrategy,1394,737735.4791666666,Broker,1394,836687.0816507197,1006955.0816507197,BuySell,1394,,,Trades - Net Profit/Loss,1394,,,DrawDown,1394,2.732073132425608,6.026412238457193
1395,,1395,2020-11-06 14:00:00,81.05,81.05,80.52,80.78,10164600.0,0.0,TestStrategy,1395,737735.5833333334,Broker,1395,836687.0816507197,1006325.0816507197,BuySell,1395,,,Trades - Net Profit/Loss,1395,,,DrawDown,1395,2.7929286711117194,6.026412238457193
1396,,1396,2020-11-06 15:00:00,80.77,81.32000000000001,80.56999999999998,81.3,10442000.0,0.0,TestStrategy,1396,737735.625,Broker,1396,836687.0816507197,1007417.0816507197,BuySell,1396,,,Trades - Net Profit/Loss,1396,,,DrawDown,1396,2.687445737389126,6.026412238457193
1397,,1397,2020-11-09 10:30:00,82.5,83.50000000000001,82.45,82.9,40336100.0,0.0,TestStrategy,1397,737738.4375,Broker,1397,836687.0816507197,1010777.0816507197,BuySell,1397,,,Trades - Net Profit/Loss,1397,,,DrawDown,1397,2.362882864396532,6.026412238457193
1398,,1398,2020-11-09 11:30:00,82.9,83.21,82.30000000000001,82.99,15671300.0,0.0,TestStrategy,1398,737738.4791666666,Broker,1398,836687.0816507197,1010966.0816507197,BuySell,1398,,,Trades - Net Profit/Loss,1398,,,DrawDown,1398,2.3446262027906983,6.026412238457193
1399,,1399,2020-11-09 14:00:00,82.99,83.27,82.68,83.15,13212800.0,0.0,TestStrategy,1399,737738.5833333334,Broker,1399,836687.0816507197,1011302.0816507197,BuySell,1399,,,Trades - Net Profit/Loss,1399,,,DrawDown,1399,2.312169915491439,6.026412238457193
1400,,1400,2020-11-09 15:00:00,83.15,83.2,82.71999999999998,82.98,11776600.0,0.0,TestStrategy,1400,737738.625,Broker,1400,836687.0816507197,1010945.0816507197,BuySell,1400,,,Trades - Net Profit/Loss,1400,,,DrawDown,1400,2.346654720746902,6.026412238457193
1401,,1401,2020-11-10 10:30:00,84.24,84.74,83.68,83.98,44020500.0,0.0,TestStrategy,1401,737739.4375,Broker,1401,836687.0816507197,1013045.0816507197,BuySell,1401,,,Trades - Net Profit/Loss,1401,,,DrawDown,1401,2.143802925126531,6.026412238457193
1402,,1402,2020-11-10 11:30:00,83.99,84.1,83.69,83.99,11601600.0,0.0,TestStrategy,1402,737739.4791666666,Broker,1402,836687.0816507197,1013066.0816507197,BuySell,1402,,,Trades - Net Profit/Loss,1402,,,DrawDown,1402,2.141774407170327,6.026412238457193
1403,,1403,2020-11-10 14:00:00,83.99,83.99,83.13,83.13,10904300.0,0.0,TestStrategy,1403,737739.5833333334,Broker,1403,836687.0816507197,1011260.0816507197,BuySell,1403,,,Trades - Net Profit/Loss,1403,,,DrawDown,1403,2.3162269514038467,6.026412238457193
1404,,1404,2020-11-10 15:00:00,83.13,83.59,83.07,83.2,12373800.0,0.0,TestStrategy,1404,737739.625,Broker,1404,836687.0816507197,1011407.0816507197,BuySell,1404,,,Trades - Net Profit/Loss,1404,,,DrawDown,1404,2.3020273257104207,6.026412238457193
1405,,1405,2020-11-11 10:30:00,83.2,83.8,82.66,83.29,16796200.0,0.0,TestStrategy,1405,737740.4375,Broker,1405,836687.0816507197,1011596.0816507197,BuySell,1405,,,Trades - Net Profit/Loss,1405,,,DrawDown,1405,2.283770664104587,6.026412238457193
1406,,1406,2020-11-11 11:30:00,83.26,83.62,82.96,83.56,10584900.0,0.0,TestStrategy,1406,737740.4791666666,Broker,1406,836687.0816507197,1012163.0816507197,BuySell,1406,,,Trades - Net Profit/Loss,1406,,,DrawDown,1406,2.2290006792870867,6.026412238457193
1407,,1407,2020-11-11 14:00:00,83.54,84.03000000000002,83.50000000000001,83.87,16496600.0,0.0,TestStrategy,1407,737740.5833333334,Broker,1407,836687.0816507197,1012814.0816507197,BuySell,1407,,,Trades - Net Profit/Loss,1407,,,DrawDown,1407,2.166116622644772,6.026412238457193
1408,,1408,2020-11-11 15:00:00,83.88,83.97,83.42,83.52,10404700.0,0.0,TestStrategy,1408,737740.625,Broker,1408,836687.0816507197,1012079.0816507197,BuySell,1408,,,Trades - Net Profit/Loss,1408,,,DrawDown,1408,2.2371147511119016,6.026412238457193
1409,,1409,2020-11-12 10:30:00,83.75,84.42,82.53,82.56,17527800.0,0.0,TestStrategy,1409,737741.4375,Broker,1409,836687.0816507197,1010063.0816507197,BuySell,1409,,,Trades - Net Profit/Loss,1409,,,DrawDown,1409,2.4318524749074584,6.026412238457193
1410,,1410,2020-11-12 11:30:00,82.55000000000001,82.57,82.03,82.24,11974600.0,0.0,TestStrategy,1410,737741.4791666666,Broker,1410,836687.0816507197,1009391.0816507197,BuySell,1410,,,Trades - Net Profit/Loss,1410,,,DrawDown,1410,2.496765049505977,6.026412238457193
1411,,1411,2020-11-12 14:00:00,82.24,82.34,81.8,81.98,10264500.0,0.0,TestStrategy,1411,737741.5833333334,Broker,1411,836687.0816507197,1008845.0816507197,BuySell,1411,,,Trades - Net Profit/Loss,1411,,,DrawDown,1411,2.549506516367274,6.026412238457193
1412,,1412,2020-11-12 15:00:00,81.99,82.49,81.98,82.27000000000001,9287500.0,0.0,TestStrategy,1412,737741.625,Broker,1412,836687.0816507197,1009454.0816507197,BuySell,1412,,,Trades - Net Profit/Loss,1412,,,DrawDown,1412,2.490679495637366,6.026412238457193
1413,,1413,2020-11-13 10:30:00,81.08,81.3,79.85,79.98,36544600.0,0.0,TestStrategy,1413,737742.4375,Broker,1413,836687.0816507197,1004645.0816507197,BuySell,1413,,,Trades - Net Profit/Loss,1413,,,DrawDown,1413,2.9552101076080164,6.026412238457193
1414,,1414,2020-11-13 11:30:00,79.98,80.36,79.9,80.22,9887700.0,0.0,TestStrategy,1414,737742.4791666666,Broker,1414,836687.0816507197,1005149.0816507197,BuySell,1414,,,Trades - Net Profit/Loss,1414,,,DrawDown,1414,2.906525676659127,6.026412238457193
1415,,1415,2020-11-13 14:00:00,80.22999999999999,80.27,79.63,79.7,14287400.0,0.0,TestStrategy,1415,737742.5833333334,Broker,1415,836687.0816507197,1004057.0816507197,BuySell,1415,,,Trades - Net Profit/Loss,1415,,,DrawDown,1415,3.0120086103817205,6.026412238457193
1416,,1416,2020-11-13 15:00:00,79.69,80.33999999999999,79.66,80.33999999999999,10074600.0,0.0,TestStrategy,1416,737742.625,Broker,1416,836687.0816507197,1005401.0816507197,BuySell,1416,,,Trades - Net Profit/Loss,1416,,,DrawDown,1416,2.882183461184683,6.026412238457193
