,持仓金额,账面现金,基金申赎,总资产,份额确认,基金份额,基金净值
2020-03-09,173634.0,1332245.6800000002,0.0,1505879.6800000002,0.0,1218814.5634415145,1.2355281313245159
2020-03-10,176962.0,1332245.6800000002,0.0,1509207.6800000002,0.0,1218814.5634415145,1.2382586533414197
2020-03-11,174014.0,1132245.6800000002,-200000.0,1306259.6800000002,-161517.14301394418,1057297.4204275704,1.2354704123573381
2020-03-12,71295.0,1229112.61,0.0,1300407.61,0.0,1057297.4204275704,1.2299354797197142
2020-03-13,78473.0,1229112.61,0.0,1307585.61,0.0,1057297.4204275704,1.236724487109042
2020-03-16,0.0,1305447.7200000002,0.0,1305447.7200000002,0.0,1057297.4204275704,1.234702454369063
2020-03-17,0.0,1305447.7200000002,0.0,1305447.7200000002,0.0,1057297.4204275704,1.234702454369063
2020-03-18,0.0,1305447.7200000002,0.0,1305447.7200000002,0.0,1057297.4204275704,1.234702454369063
2020-03-19,0.0,1305447.7200000002,0.0,1305447.7200000002,0.0,1057297.4204275704,1.234702454369063
2020-03-20,0.0,1305480.2200000002,0.0,1305480.2200000002,0.0,1057297.4204275704,1.2347331931180394
2020-03-23,0.0,305480.2200000002,-1000000.0,305480.2200000002,-809891.5665130264,247405.853914544,1.2347331931180399
2020-03-24,0.0,305480.2200000002,0.0,305480.2200000002,0.0,247405.853914544,1.2347331931180399
2020-03-25,0.0,305480.2200000002,0.0,305480.2200000002,0.0,247405.853914544,1.2347331931180399
2020-03-26,0.0,305480.2200000002,0.0,305480.2200000002,0.0,247405.853914544,1.2347331931180399
2020-03-27,0.0,305480.2200000002,0.0,305480.2200000002,0.0,247405.853914544,1.2347331931180399
2020-03-30,0.0,305480.2200000002,0.0,305480.2200000002,0.0,247405.853914544,1.2347331931180399
2020-03-31,0.0,405480.2200000002,100000.0,405480.2200000002,80989.1566513026,328395.0105658466,1.2347331931180399
2020-04-01,0.0,405480.2200000002,0.0,405480.2200000002,0.0,328395.0105658466,1.2347331931180399
2020-04-02,0.0,405480.2200000002,0.0,405480.2200000002,0.0,328395.0105658466,1.2347331931180399
2020-04-03,0.0,405480.2200000002,0.0,405480.2200000002,0.0,328395.0105658466,1.2347331931180399
2020-04-07,0.0,405480.2200000002,0.0,405480.2200000002,0.0,328395.0105658466,1.2347331931180399
2020-04-08,0.0,405480.2200000002,0.0,405480.2200000002,0.0,328395.0105658466,1.2347331931180399
2020-04-09,148067.0,257393.80000000022,0.0,405460.8000000002,0.0,328395.0105658466,1.2346740570186012
2020-04-10,146462.0,257393.80000000022,0.0,403855.8000000002,0.0,328395.0105658466,1.2297866502421266
2020-04-13,145705.0,257393.80000000022,0.0,403098.8000000002,0.0,328395.0105658466,1.227481499507054
2020-04-14,230689.0,175649.2800000002,0.0,406338.2800000002,0.0,328395.0105658466,1.2373460829988012
2020-04-15,345554.4,258420.1200000002,200000.0,603974.5200000003,161636.2655105231,490031.2760763697,1.2325223908889296
2020-04-16,346017.0,258420.1200000002,0.0,604437.1200000002,0.0,490031.2760763697,1.2334664122658996
2020-04-17,624170.7,82691.6200000002,100000.0,706862.3200000002,81072.33322737846,571103.6093037481,1.2377129271897969
2020-04-20,901085.6,8312.530000000203,200000.0,909398.1300000001,161588.3583393575,732691.9676431057,1.241173876827551
2020-04-21,894067.8,8312.530000000203,0.0,902380.3300000003,0.0,732691.9676431057,1.2315957726447329
2020-04-22,897816.1,208312.5300000002,200000.0,1106128.6300000001,162390.94388130234,895082.911524408,1.2357834293989167
2020-04-23,899243.5000000001,208312.5300000002,0.0,1107556.0300000003,0.0,895082.911524408,1.2373781420022096
2020-04-24,895230.9,208312.5300000002,0.0,1103543.4300000002,0.0,895082.911524408,1.2328952053397655
2020-04-27,790539.7000000001,317754.6900000002,0.0,1108294.3900000001,0.0,895082.911524408,1.2382030488242408
2020-04-28,755026.5000000001,351225.1100000002,0.0,1106251.6100000003,0.0,895082.911524408,1.2359208244920603
2020-04-29,944133.3,163861.92000000022,0.0,1107995.2200000002,0.0,895082.911524408,1.2378688116310734
2020-04-30,1070784.8000000003,51407.19000000022,0.0,1122191.9900000005,0.0,895082.911524408,1.2537296551542974
2020-05-06,1179246.8,91194.14000000022,150000.0,1270440.9400000002,119643.01824027557,1014725.9297646836,1.2520040167837412
2020-05-07,1173629.7,121194.14000000022,30000.0,1294823.84,23961.584466052,1038687.5142307356,1.2465961343137566
2020-05-08,1183517.0,121194.14000000022,0.0,1304711.1400000001,0.0,1038687.5142307356,1.256115166616097
2020-05-11,1181200.9,121194.14000000022,0.0,1302395.04,0.0,1038687.5142307356,1.2538853333233426
2020-05-12,1180640.2000000002,121194.14000000022,0.0,1301834.3400000003,0.0,1038687.5142307356,1.2533455174573407
2020-05-13,1186668.7999999998,121194.14000000022,0.0,1307862.94,0.0,1038687.5142307356,1.259149572976834
2020-05-14,1176963.4000000001,121194.14000000022,0.0,1298157.5400000003,0.0,1038687.5142307356,1.2498056655291858
2020-05-15,1180138.0999999999,121194.14000000022,0.0,1301332.24,0.0,1038687.5142307356,1.2528621189441969
2020-05-18,1182633.7999999998,121194.14000000022,0.0,1303827.94,0.0,1038687.5142307356,1.255264862758681
2020-05-19,1195399.7,1194.1400000002177,-120000.0,1196593.84,-95597.35443902842,943090.1597917072,1.2688011083312356
2020-05-20,1189915.3,1194.1400000002177,0.0,1191109.4400000002,0.0,943090.1597917072,1.2629857576534051
2020-05-21,1034823.3,148887.21000000022,0.0,1183710.5100000002,0.0,943090.1597917072,1.2551403465618143
2020-05-22,415480.29999999993,748470.8700000002,0.0,1163951.1700000002,0.0,943090.1597917072,1.2341886487894993
2020-05-25,416415.80000000005,748470.8700000002,0.0,1164886.6700000004,0.0,943090.1597917072,1.2351806006090442
2020-05-26,543563.4,630643.7200000002,0.0,1174207.12,0.0,943090.1597917072,1.2450634839190113
2020-05-27,534782.8,630643.7200000002,0.0,1165426.5200000003,0.0,943090.1597917072,1.2357530273217978
2020-05-28,533273.0,630643.7200000002,0.0,1163916.7200000002,0.0,943090.1597917072,1.2341521199384216
2020-05-29,537014.9,630643.7200000002,0.0,1167658.62,0.0,943090.1597917072,1.238119821182199
2020-06-01,846661.2999999999,341000.43000000017,0.0,1187661.73,0.0,943090.1597917072,1.25932999901336
2020-06-02,842234.0999999999,341000.43000000017,0.0,1183234.53,0.0,943090.1597917072,1.2546356440208555
2020-06-03,837366.4000000001,341000.43000000017,0.0,1178366.8300000003,0.0,943090.1597917072,1.2494742074927987
2020-06-04,839167.2999999999,341000.43000000017,0.0,1180167.73,0.0,943090.1597917072,1.2513837810169224
2020-06-05,845610.4,341000.43000000017,0.0,1186610.83,0.0,943090.1597917072,1.2582156834952847
2020-06-08,959146.5,218805.09000000017,0.0,1177951.59,0.0,943090.1597917072,1.2490339102468897
2020-06-09,971725.7,218805.09000000017,0.0,1190530.79,0.0,943090.1597917072,1.2623721895931383
2020-06-10,1107443.6,95419.85000000017,0.0,1202863.4500000002,0.0,943090.1597917072,1.2754490517276387
2020-06-11,1395507.0,112138.23000000016,300000.0,1507645.2300000002,235211.27683903946,1178301.4366307466,1.2795072492748412
2020-06-12,1409502.8,112138.23000000016,0.0,1521641.0300000003,0.0,1178301.4366307466,1.2913851945653263
2020-06-15,1512036.5999999999,4361.290000000154,0.0,1516397.8900000001,0.0,1178301.4366307466,1.2869354503513224
2020-06-16,1542233.0,4361.290000000154,0.0,1546594.29,0.0,1178301.4366307466,1.312562508981026
2020-06-17,1538913.0,4361.290000000154,0.0,1543274.29,0.0,1178301.4366307466,1.3097448938133034
2020-06-18,1548873.0000000002,4361.290000000154,0.0,1553234.2900000005,0.0,1178301.4366307466,1.3181977393164712
2020-06-19,1587753.5999999999,4538.520000000153,177.23,1592292.12,134.44872094220065,1178435.8853516888,1.3511911337669433
2020-06-22,1521070.4000000001,4538.520000000153,0.0,1525608.9200000004,0.0,1178435.8853516888,1.2946049411459515
2020-06-23,1551357.2000000002,4538.520000000153,0.0,1555895.7200000004,0.0,1178435.8853516888,1.3203057878160793
2020-06-24,1089174.5999999999,461924.14000000013,0.0,1551098.74,0.0,1178435.8853516888,1.3162351548188764
2020-06-29,1197091.2,393074.4300000001,50000.0,1590165.6300000001,37987.133087081515,1216423.0184387704,1.3072472371008839
2020-06-30,1635727.7999999998,91.9100000000908,0.0,1635819.71,0.0,1216423.0184387704,1.3447786544680058
2020-07-01,1616647.2000000002,89000.6800000001,0.0,1705647.8800000004,0.0,1216423.0184387704,1.4021831666660913
2020-07-02,1627054.7999999998,89000.6800000001,0.0,1716055.48,0.0,1216423.0184387704,1.4107390718423658
2020-07-03,1740636.8,56.05000000009022,0.0,1740692.85,0.0,1216423.0184387704,1.4309930210249628
